"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000135423",0.340502107110726,-0.175813406895525,2.98319878060998,-0.0589345262669947,0.953004257849314,NA,"27165","27165","27165"
"ENSG00000103184",0.340502107110726,-0.175813406895525,2.98319878060998,-0.0589345262669947,0.953004257849314,NA,"9717","9717","9717"
"ENSG00000256812",0.340502107110726,-0.175813406895525,2.98319878060998,-0.0589345262669947,0.953004257849314,NA,"84290","84290","84290"
"ENSG00000140932",0.340502107110726,-0.175813406895525,2.98319878060998,-0.0589345262669947,0.953004257849314,NA,"146225","146225","146225"
"ENSG00000256566",0.340502107110726,-0.175813406895525,2.98319878060998,-0.0589345262669947,0.953004257849314,NA,NA,NA,NA
"ENSG00000177464",0.340502107110726,-0.175813406895525,2.98319878060998,-0.0589345262669947,0.953004257849314,NA,"2828","2828","2828"
"ENSG00000067646",0.340502107110726,-0.175813406895525,2.98319878060998,-0.0589345262669947,0.953004257849314,NA,"7544","7544","7544"
"ENSG00000100142",0.340502107110726,-0.175813406895525,2.98319878060998,-0.0589345262669947,0.953004257849314,NA,"5435","5435","5435"
"ENSG00000163686",130.147839502082,-0.0100508251557763,0.171896786102535,-0.0584701167698449,0.953374165120978,0.96815116932068,"57406","57406","57406"
"ENSG00000060558",0.924359904365603,-0.107788578437077,1.84579798265533,-0.0583967365063505,0.95343261422882,0.96815116932068,"2769","2769","2769"
"ENSG00000155657",76.9653070648536,0.0121894849655867,0.209017479522309,0.0583180171985842,0.953495316289604,0.96815116932068,"7273","7273","7273"
"ENSG00000174010",169.832418076431,-0.00806403555451169,0.138295982683622,-0.0583099768918067,0.953501720627936,0.96815116932068,"80311","80311","80311"
"ENSG00000186472",2.38919419030867,0.0651062496428205,1.11656376605495,0.0583094773645168,0.953502118516059,0.96815116932068,"27445","27445","27445"
"ENSG00000080007",1.93567096568463,0.0743661324091706,1.28412567692521,0.0579118802353032,0.953818819946349,0.968406018763384,"55510","55510","55510"
"ENSG00000049247",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,"10911","10911","10911"
"ENSG00000158014",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,"7780","7780","7780"
"ENSG00000263353",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,"653505","653505","653505"
"ENSG00000125046",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,"51066","51066","51066"
"ENSG00000204252",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,"3111","3111","3111"
"ENSG00000136286",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,"64005","64005","64005"
"ENSG00000244623",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,"81392","81392","81392"
"ENSG00000085514",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,"29992","29992","29992"
"ENSG00000268089",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,"55879","55879","55879"
"ENSG00000279963",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,NA,NA,NA
"ENSG00000185615",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,"64714","64714","64714"
"ENSG00000162069",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,"146439","146439","146439"
"ENSG00000178789",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,"124599","124599","124599"
"ENSG00000101463",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,"79953","79953","79953"
"ENSG00000198723",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,"374877","374877","374877"
"ENSG00000188269",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,"26659","26659","26659"
"ENSG00000105695",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,"4099","4099","4099"
"ENSG00000267545",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680092,0.953838840683753,NA,NA,NA,NA
"ENSG00000258130",3.23808132288469,-0.0566164596515529,0.979327199479484,-0.0578115870585895,0.953898708478959,0.968416388124688,"613038","613038","613038"
"ENSG00000197935",5.41574731346126,0.0439265697618405,0.760928837364155,0.0577275661072347,0.953965635726626,0.968416388124688,"282890","282890","282890"
"ENSG00000278939",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,NA,NA,NA
"ENSG00000090104",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"5996","5996","5996"
"ENSG00000232237",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"647219","647219","647219"
"ENSG00000153093",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"55289","55289","55289"
"ENSG00000152969",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"152789","152789","152789"
"ENSG00000168412",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"4543","4543","4543"
"ENSG00000146013",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"2676","2676","2676"
"ENSG00000278224",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"29964","29964","29964"
"ENSG00000240720",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"401387","401387","401387"
"ENSG00000010671",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"695","695","695"
"ENSG00000156006",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"10","10","10"
"ENSG00000175445",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"4023","4023","4023"
"ENSG00000178538",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"767","767","767"
"ENSG00000122711",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"27290","27290","27290"
"ENSG00000167346",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"56547","56547","56547"
"ENSG00000171772",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"93426","93426","93426"
"ENSG00000182782",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"338442","338442","338442"
"ENSG00000182557",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"201305","201305","201305"
"ENSG00000223510",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"146822","146822","146822"
"ENSG00000241322",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"374286","374286","374286"
"ENSG00000278599",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"102723859","102723859","102723859"
"ENSG00000170373",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,"1469","1469","1469"
"ENSG00000278881",0.318128411696085,-0.175813619518303,3.05051961853647,-0.0576339907634006,0.954040173948499,NA,NA,NA,NA
"ENSG00000138758",16685.8396201861,0.00216426122826376,0.0376147222755048,0.0575376102051711,0.954116947107579,0.968416388124688,"55752","55752","55752"
"ENSG00000180479",19.2142138151615,0.0246959506642737,0.429235438264936,0.057534743086685,0.954119230953787,0.968416388124688,"51276","51276","51276"
"ENSG00000125863",455.507402348204,-0.00510504397094959,0.0888946743901306,-0.0574280068628765,0.954204253560755,0.968416388124688,"8195","8195","8195"
"ENSG00000213281",2206.1748108177,0.00281667191196418,0.0490674224930863,0.0574041139487418,0.95422328595106,0.968416388124688,"4893","4893","4893"
"ENSG00000132432",1186.37781268953,0.00344631954812156,0.0601793708721547,0.0572674572395071,0.954332143154105,0.968460175294719,"23480","23480","23480"
"ENSG00000157856",1.85624282373228,-0.0757667010919851,1.32966740690477,-0.0569816938420387,0.95455977764267,0.968588564960344,"92749","92749","92749"
"ENSG00000103154",4.28102452502717,0.0500043262778389,0.878971904790323,0.056889561549487,0.954633169523995,0.968588564960344,"54550","54550","54550"
"ENSG00000173137",93.9307594420745,-0.0106886358708273,0.187977915043021,-0.0568611257784252,0.954655821319986,0.968588564960344,"203054","203054","203054"
"ENSG00000143125",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"84432","84432","84432"
"ENSG00000187170",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"199834","199834","199834"
"ENSG00000162873",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"55220","55220","55220"
"ENSG00000168148",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"8290","8290","8290"
"ENSG00000115523",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"10578","10578","10578"
"ENSG00000115474",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"3769","3769","3769"
"ENSG00000157388",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"776","776","776"
"ENSG00000179674",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"80117","80117","80117"
"ENSG00000151005",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"84076","84076","84076"
"ENSG00000160883",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"3101","3101","3101"
"ENSG00000224940",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"401399","401399","401399"
"ENSG00000259159",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,NA,NA,NA
"ENSG00000256660",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"387837","387837","387837"
"ENSG00000197870",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"5544","5544","5544"
"ENSG00000139117",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"144402","144402","144402"
"ENSG00000135097",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"4440","4440","4440"
"ENSG00000140279",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"50506","50506","50506"
"ENSG00000233024",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"105376752","105376752","105376752"
"ENSG00000149927",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"8448","8448","8448"
"ENSG00000264424",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"4622","4622","4622"
"ENSG00000251537",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,NA,NA,NA
"ENSG00000064195",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"1747","1747","1747"
"ENSG00000182676",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"116729","116729","116729"
"ENSG00000149488",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"117532","117532","117532"
"ENSG00000125998",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"128876","128876","128876"
"ENSG00000095932",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"284422","284422","284422"
"ENSG00000128242",0.303115746334759,-0.175813779236036,3.10012819447425,-0.0567117771288978,0.954774792323822,NA,"9514","9514","9514"
"ENSG00000100601",154.766845905545,-0.0084413595880842,0.149236771181492,-0.0565635367292847,0.954892881493231,0.968762393298495,"8846","8846","8846"
"ENSG00000175866",431.968449856527,0.00530839581438632,0.094469029487276,0.0561919164746083,0.955188920708542,0.96899602928156,"10458","10458","10458"
"ENSG00000165526",280.606760851585,0.00611842131212966,0.109210124061769,0.0560243051154223,0.955322444883526,0.969064780280364,"84881","84881","84881"
"ENSG00000123607",248.943836018133,-0.00636903932337687,0.11514484901679,-0.0553132804268834,0.955888882114004,0.969529880995918,"79809","79809","79809"
"ENSG00000136237",1.912357145766,-0.0775411100231466,1.40260573785425,-0.0552836110179982,0.955912518710251,0.969529880995918,"9771","9771","9771"
"ENSG00000142606",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"79258","79258","79258"
"ENSG00000280403",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,NA,NA,NA
"ENSG00000203910",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"388649","388649","388649"
"ENSG00000185313",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"6336","6336","6336"
"ENSG00000173702",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"56667","56667","56667"
"ENSG00000204909",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"643394","643394","643394"
"ENSG00000173626",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"100128327","100128327","100128327"
"ENSG00000125337",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"3834","3834","3834"
"ENSG00000106031",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"3209","3209","3209"
"ENSG00000186912",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"5030","5030","5030"
"ENSG00000171004",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"90161","90161","90161"
"ENSG00000268738",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"100130086","100130086","100130086"
"ENSG00000169427",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"51305","51305","51305"
"ENSG00000050555",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"10319","10319","10319"
"ENSG00000188833",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"377841","377841","377841"
"ENSG00000183378",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"341277","341277","341277"
"ENSG00000187151",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"253935","253935","253935"
"ENSG00000204174",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"5540","5540","5540"
"ENSG00000148600",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"92211","92211","92211"
"ENSG00000176769",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"256536","256536","256536"
"ENSG00000139988",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"145226","145226","145226"
"ENSG00000188488",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"5104","5104","5104"
"ENSG00000156206",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"161502","161502","161502"
"ENSG00000140538",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"4916","4916","4916"
"ENSG00000261147",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,NA,NA,NA
"ENSG00000087237",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"1071","1071","1071"
"ENSG00000140873",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"170692","170692","170692"
"ENSG00000188629",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"7730","7730","7730"
"ENSG00000039987",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"54831","54831","54831"
"ENSG00000105122",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"64926","64926","64926"
"ENSG00000248099",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"3640","3640","3640"
"ENSG00000216490",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,"10437","10437","10437"
"ENSG00000268107",0.280742050920118,-0.175814047476725,3.18170420608946,-0.055257822880026,0.955933063263127,NA,NA,NA,NA
"ENSG00000188368",22.184983494503,0.0208091874399345,0.377825911246418,0.0550761258572411,0.956077816074479,0.969630804659075,"284338","284338","284338"
"ENSG00000198026",354.956441475193,-0.00539796055180562,0.0982495875815587,-0.0549413049426256,0.956185224970201,0.969673009400042,"63925","63925","63925"
"ENSG00000123191",170.599829255496,-0.00757200386682768,0.141197693766338,-0.0536269656029811,0.957232371975236,0.970668136656876,"540","540","540"
"ENSG00000034239",0.640488393144703,-0.114997195706223,2.18217800314596,-0.0526983571186385,0.957972248038054,0.971217926090998,"79645","79645","79645"
"ENSG00000154485",0.640488393144703,-0.114997195706223,2.18217800314596,-0.0526983571186385,0.957972248038054,0.971217926090998,"118856","118856","118856"
"ENSG00000166428",0.640488393144703,-0.114997195706223,2.18217800314596,-0.0526983571186385,0.957972248038054,0.971217926090998,"122618","122618","122618"
"ENSG00000167110",2314.61711842005,-0.00259109771304559,0.0495275686372457,-0.0523162712069219,0.958276688522714,0.971459749308554,"2801","2801","2801"
"ENSG00000198774",3.97573792442974,0.0464803368138531,0.890961865430372,0.0521687163248016,0.958394259733132,0.971512112246159,"9182","9182","9182"
"ENSG00000130222",6.95746556743447,0.0365461047744587,0.705350588732262,0.0518126806134005,0.95867795145564,0.97173285065703,"10912","10912","10912"
"ENSG00000189134",15.2909077322928,-0.0231983574989965,0.44955963454143,-0.0516024031442677,0.958845504460939,0.971835846554248,"222698","222698","222698"
"ENSG00000151882",0.688527229222531,-0.109051060081441,2.13699042787128,-0.0510302052171894,0.959301451613868,0.972164257298026,"56477","56477","56477"
"ENSG00000180210",0.688527229222531,-0.109051060081441,2.13699042787128,-0.0510302052171894,0.959301451613868,0.972164257298026,"2147","2147","2147"
"ENSG00000137547",600.767581748959,-0.00399417610362249,0.0786288428448313,-0.0507978492256935,0.959486604735593,0.972285037169498,"29088","29088","29088"
"ENSG00000103269",19.6953702275787,-0.0207412233281153,0.411573962992379,-0.0503948869294712,0.959807710850387,0.972506254237727,"9028","9028","9028"
"ENSG00000149483",331.684788390243,0.0051287486630909,0.101930932392213,0.0503159202287715,0.959870637330792,0.972506254237727,"51524","51524","51524"
"ENSG00000185442",5.54117205753569,0.0378935430970101,0.753718282052869,0.0502754729443488,0.95990286880148,0.972506254237727,"400451","400451","400451"
"ENSG00000169991",333.516665634404,0.005146536780098,0.102829378729107,0.0500492840052645,0.960083114547741,0.972622005925529,"126917","126917","126917"
"ENSG00000279274",1.4893973171545,0.0728302671344237,1.4628151606657,0.0497877442706295,0.960291533226732,0.972709686709721,NA,NA,NA
"ENSG00000163864",0.644719962897236,0.119228209583579,2.39534179308049,0.0497750299886212,0.960301665193814,0.972709686709721,"349565","349565","349565"
"ENSG00000170915",81.9563850263924,0.00972189190868284,0.196032938057137,0.0495931551352317,0.960446601332605,0.972732854493489,"85315","85315","85315"
"ENSG00000099812",0.561484101840236,-0.124252091733461,2.50605851793448,-0.0495806825117038,0.960456540818921,0.972732854493489,"126353","126353","126353"
"ENSG00000254656",2.57286791358079,0.0546845052530434,1.1061533157246,0.0494366418069466,0.960571327909279,0.972782260065069,"388015","388015","388015"
"ENSG00000176485",32.1663137417847,0.0164543336738642,0.334546060322154,0.0491840605087962,0.960772613763712,0.972919251178342,"11145","11145","11145"
"ENSG00000130559",1256.6573998168,0.00293339821879226,0.0598298652391683,0.0490289959214529,0.960896188316899,0.972928119271572,"157922","157922","157922"
"ENSG00000119720",172.958738098248,-0.007086518389512,0.144600995209002,-0.0490073970740614,0.960913401012146,0.972928119271572,"55051","55051","55051"
"ENSG00000132635",191.458187477933,-0.0064621201056061,0.133456870648218,-0.0484210372550974,0.961380693662769,0.973334386425904,"64773","64773","64773"
"ENSG00000100316",16873.8983000617,-0.00164865283064668,0.034164437059627,-0.0482564026379036,0.961511899702168,0.973351574904,"6122","6122","6122"
"ENSG00000033170",618.2787794411,-0.00385159156447415,0.0798522212651797,-0.0482339940386064,0.961529758381554,0.973351574904,"2530","2530","2530"
"ENSG00000109743",103.297235129134,0.00884337867032832,0.184132075857323,0.0480273663844463,0.961694432546855,0.973422495497818,"683","683","683"
"ENSG00000161277",63.2825285457085,0.0113782884455289,0.237144828864438,0.0479803354769046,0.961731914570751,0.973422495497818,"199745","199745","199745"
"ENSG00000175324",293.696865977484,0.00518051527047195,0.108356358107837,0.0478099795982092,0.961867683083874,0.973493058185011,"27257","27257","27257"
"ENSG00000069943",120.365413424189,0.00793630229471542,0.166769938723469,0.0475883265021466,0.962044335591659,0.973604986469126,"9488","9488","9488"
"ENSG00000101213",4.36867242231859,0.0398060885879096,0.838198503994304,0.0474900496698812,0.962122660602493,0.973608845210986,"5753","5753","5753"
"ENSG00000186395",564.213303011322,-0.0039606872399621,0.0835274978707702,-0.0474177646993555,0.962180270762519,0.973608845210986,"3858","3858","3858"
"ENSG00000127334",530.925323804961,-0.00409756232223846,0.0868993664542635,-0.0471529596754318,0.962391318528752,0.973744053735808,"8445","8445","8445"
"ENSG00000163626",217.438584669561,0.00588046954456321,0.12489233929862,0.0470843093946932,0.962446032756787,0.973744053735808,"285521","285521","285521"
"ENSG00000181322",1.53430669293155,0.067460252189852,1.45345871296013,0.0464136005985761,0.962980596485622,0.974218014209575,"347736","347736","347736"
"ENSG00000113430",3.03720559845445,0.0470922226737704,1.01738338171572,0.0462875878652094,0.963081032155136,0.974252745686211,"50805","50805","50805"
"ENSG00000164776",4.04866376161454,-0.0418384454438016,0.916973170410937,-0.0456266843936686,0.96360780024538,0.974718720660014,"5260","5260","5260"
"ENSG00000278272",0.943604139479462,-0.0804144521421842,1.77307814972148,-0.0453530218929245,0.963825925525881,0.974872451472132,NA,NA,NA
"ENSG00000115239",14.2727190993528,-0.0216240081112798,0.480316345175468,-0.0450203461291332,0.964091091529307,0.975054280894564,"51130","51130","51130"
"ENSG00000214575",78.4757676469058,-0.00937726060451884,0.20885618137223,-0.0448981712818276,0.964188474482095,0.975054280894564,"64506","64506","64506"
"ENSG00000143256",790.813510826154,-0.00337300937306298,0.0751587303487966,-0.0448784772894582,0.964204172191436,0.975054280894564,"5202","5202","5202"
"ENSG00000070808",6.82950987387842,0.0295405223220434,0.665081584215564,0.0444163889410429,0.96457249805493,0.975356252675188,"815","815","815"
"ENSG00000265681",190.883297520452,0.00592549375493507,0.133644295969173,0.0443377976737734,0.964635143099033,0.975356252675188,"6139","6139","6139"
"ENSG00000112981",5.62087308917816,-0.0329805138394867,0.752622425450496,-0.0438207960914074,0.965047250121631,0.975706000706085,"8382","8382","8382"
"ENSG00000081791",582.243707532218,0.00366503208153593,0.0840690849124212,0.0435954796623987,0.965226854980611,0.975820646776255,"9812","9812","9812"
"ENSG00000270011",4.09079796599914,-0.0373070179006289,0.867765553152097,-0.0429920475237969,0.965707873150703,0.976119846997767,"7730","7730","7730"
"ENSG00000082497",9.35545954236725,0.0246221463336072,0.573708515295316,0.0429175193973424,0.965767283157742,0.976119846997767,"56256","56256","56256"
"ENSG00000128185",612.623945814389,-0.00361308035802768,0.0845868404945424,-0.0427144498707313,0.9659291607518,0.976119846997767,"85359","85359","85359"
"ENSG00000157869",164.576435003499,-0.00631704224881486,0.147943932826307,-0.0426988936155385,0.96594156153384,0.976119846997767,"9364","9364","9364"
"ENSG00000064999",545.040880695929,-0.00346962251597678,0.0813542794154331,-0.0426483098480814,0.965981884809123,0.976119846997767,"23294","23294","23294"
"ENSG00000170458",5.33995057177615,0.0325013617376669,0.765984499651253,0.0424308347655397,0.966155247888283,0.976119846997767,"929","929","929"
"ENSG00000007038",0.643617853445485,-0.0964288667023894,2.27462196897598,-0.0423933594318536,0.966185121997789,0.976119846997767,"10942","10942","10942"
"ENSG00000168676",0.643617853445485,-0.0964288667023894,2.27462196897598,-0.0423933594318536,0.966185121997789,0.976119846997767,"146212","146212","146212"
"ENSG00000212722",0.643617853445485,-0.0964288667023894,2.27462196897598,-0.0423933594318536,0.966185121997789,0.976119846997767,"100132386","100132386","100132386"
"ENSG00000196218",0.643617853445485,-0.0964288667023894,2.27462196897598,-0.0423933594318536,0.966185121997789,0.976119846997767,"6261","6261","6261"
"ENSG00000165637",2495.53426431797,0.00206490173350596,0.0488303463759845,0.0422872636947238,0.96626969830433,0.976138379163014,"7417","7417","7417"
"ENSG00000152785",5.0507787459918,0.0327365723419362,0.779270836433683,0.0420092358283989,0.966491335491716,0.976295360005272,"651","651","651"
"ENSG00000179476",83.0019963259025,0.0083709864673522,0.201964929082371,0.0414477231536476,0.966938967886482,0.97665220273836,"122525","122525","122525"
"ENSG00000172717",1.74134476711065,0.0544753222153678,1.31583371282333,0.0413998529483506,0.966977130028372,0.97665220273836,"161142","161142","161142"
"ENSG00000182621",580.730487526594,-0.00351935774747218,0.0872073309567852,-0.0403562144244062,0.967809137617464,0.977425551305844,"23236","23236","23236"
"ENSG00000179133",2.12346480474988,0.0473377225525871,1.18446568101156,0.0399654657044683,0.968120658659882,0.977438148022072,"256815","256815","256815"
"ENSG00000109163",1.06751780656098,-0.0715236720913859,1.79379421513092,-0.0398728413148361,0.968194503369645,0.977438148022072,"2798","2798","2798"
"ENSG00000063015",1.06751780656098,-0.0715236720913859,1.79379421513092,-0.0398728413148361,0.968194503369645,0.977438148022072,"124925","124925","124925"
"ENSG00000172673",0.99164297555729,-0.0721201031952909,1.81095072044001,-0.0398244426981249,0.968233089230995,0.977438148022072,"387357","387357","387357"
"ENSG00000119121",0.99164297555729,-0.0721201031952909,1.81095072044001,-0.0398244426981249,0.968233089230995,0.977438148022072,"140803","140803","140803"
"ENSG00000198553",0.719492684449171,-0.0916567400322953,2.30627061725459,-0.0397424046191961,0.968298494368031,0.977438148022072,"283518","283518","283518"
"ENSG00000139631",106.731194462837,-0.00733830730188276,0.184810838109863,-0.0397071263619313,0.968326620144037,0.977438148022072,"51380","51380","51380"
"ENSG00000129696",129.213180320614,0.0064258203305676,0.161961162898865,0.0396750691064136,0.96835217799364,0.977438148022072,"80185","80185","80185"
"ENSG00000088727",38.1212910677489,-0.0113162347393815,0.288185706422961,-0.0392671617195788,0.968677387565676,0.977699447879943,"64147","64147","64147"
"ENSG00000115998",147.24316430601,-0.00573072786869458,0.14939535814303,-0.0383594774290645,0.96940106951305,0.978362868073911,"54980","54980","54980"
